datetime,A,B,C,D,E,F,G,H,I,J,K,L,M
2025-05-14,5655.323826528445,0.0,417.8053714285723,2.0,0.0,10.0,533.0545000000029,533.0545000000029,11.0,533.0545000000029,1e+100,533.0545000000029,1e+100
2025-05-15,5685.631135202023,0.0,422.3618785714295,2.0,0.0,10.0,560.604000000003,560.604000000003,11.0,560.604000000003,1e+100,560.604000000003,1e+100
2025-05-16,5733.519578441922,0.0,424.6540964285724,2.0,0.0,10.0,605.3965000000026,605.3965000000026,11.0,605.3965000000026,1e+100,605.3965000000026,1e+100
2025-05-19,5742.690099519826,0.0,400.7443607142868,3.0,0.0,10.0,596.1090000000022,596.1090000000022,11.0,596.1090000000022,1e+100,596.1090000000022,1e+100
2025-05-20,5748.302094543835,0.0,368.9321750000014,3.0,0.0,10.0,544.1550000000025,544.1550000000025,11.0,544.1550000000025,1e+100,544.1550000000025,1e+100
2025-05-21,5748.302094543835,0.0,321.58569642857265,3.0,0.0,10.0,421.0920000000024,421.0920000000024,11.0,421.0920000000024,1e+100,421.0920000000024,1e+100
2025-05-22,5753.660365325811,0.0,280.27916428571564,3.0,0.0,10.0,386.0475000000024,386.0475000000024,11.0,386.0475000000024,1e+100,386.0475000000024,1e+100
2025-05-23,5756.69784705952,0.0,236.28749642857315,3.0,0.0,10.0,336.52450000000226,336.52450000000226,11.0,336.52450000000226,1e+100,336.52450000000226,1e+100
2025-05-27,5756.69784705952,0.0,214.91717142857317,3.0,0.0,10.0,435.63250000000244,435.63250000000244,11.0,435.63250000000244,1e+100,435.63250000000244,1e+100
2025-05-28,5759.523331971217,0.0,189.66944642857348,3.0,0.0,10.0,378.6200000000026,378.6200000000026,11.0,378.6200000000026,1e+100,378.6200000000026,1e+100
2025-05-29,5762.7936653726565,0.0,162.94580000000212,3.0,0.0,10.0,378.21100000000297,378.21100000000297,11.0,378.21100000000297,1e+100,378.21100000000297,1e+100
2025-05-30,5764.9854821040235,0.0,141.22587500000208,3.0,0.0,10.0,352.9135000000024,352.9135000000024,11.0,352.9135000000024,1e+100,352.9135000000024,1e+100
2025-06-02,5767.318707998822,0.0,132.0517714285734,3.0,0.0,10.0,345.1230000000023,345.1230000000023,11.0,345.1230000000023,1e+100,345.1230000000023,1e+100
2025-06-03,5778.66727259888,0.0,125.50275000000175,3.0,0.0,10.0,345.7490000000025,345.7490000000025,11.0,345.7490000000025,1e+100,345.7490000000025,1e+100
2025-06-04,5786.274908968937,0.0,111.65797500000181,3.0,0.0,10.0,305.93900000000303,305.93900000000303,11.0,305.93900000000303,1e+100,305.93900000000303,1e+100
2025-06-05,5787.65216352049,0.0,88.72739285714445,3.0,0.0,10.0,241.77500000000327,241.77500000000327,11.0,241.77500000000327,1e+100,241.77500000000327,1e+100
2025-06-06,5818.602555344465,0.0,74.98283928571573,3.0,0.0,10.0,279.4165000000021,279.4165000000021,11.0,279.4165000000021,1e+100,279.4165000000021,1e+100
2025-06-09,5830.497927577243,0.0,54.633775000001265,3.0,0.0,9.0,267.07550000000265,267.07550000000265,11.0,267.07550000000265,1e+100,267.07550000000265,1e+100
2025-06-10,5867.90453119838,0.0,54.17493214285838,3.0,0.0,9.0,286.1050000000032,286.1050000000032,11.0,286.1050000000032,1e+100,286.1050000000032,1e+100
2025-06-11,5870.741304638461,0.0,54.036100000001085,3.0,0.0,9.0,249.9155000000028,249.9155000000028,11.0,249.9155000000028,1e+100,249.9155000000028,1e+100
2025-06-12,5881.439239406538,0.0,60.66461071428682,2.0,0.0,9.0,256.5285000000031,256.5285000000031,11.0,256.5285000000031,1e+100,256.5285000000031,1e+100
2025-06-13,5881.439239406538,0.0,58.201296428572505,3.0,0.0,9.0,171.08300000000236,171.08300000000236,11.0,171.08300000000236,1e+100,171.08300000000236,1e+100
2025-06-16,5882.229988564401,0.0,71.94594642857243,2.0,0.0,10.0,211.8655000000026,211.8655000000026,11.0,211.8655000000026,1e+100,211.8655000000026,1e+100
2025-06-17,5884.54898913618,0.0,75.83343928571517,2.0,0.0,10.0,149.01100000000133,149.01100000000133,11.0,149.01100000000133,1e+100,149.01100000000133,1e+100
2025-06-18,5887.9480396793715,0.0,75.6091571428581,3.0,0.0,10.0,131.14150000000154,131.14150000000154,11.0,131.14150000000154,1e+100,131.14150000000154,1e+100
2025-06-20,5889.249137695403,0.0,64.27536428571524,3.0,0.0,9.0,99.93550000000323,99.93550000000323,11.0,99.93550000000323,1e+100,99.93550000000323,1e+100
2025-06-23,5889.249137695403,0.0,61.71292500000091,3.0,0.0,9.0,141.84450000000106,141.84450000000106,11.0,141.84450000000106,1e+100,141.84450000000106,1e+100
2025-06-24,5935.612921770101,0.0,60.6658785714295,3.0,0.0,9.0,192.0535000000009,192.0535000000009,11.0,192.0535000000009,1e+100,192.0535000000009,1e+100
2025-06-25,5940.599775681596,0.0,68.83287142857228,2.0,0.0,9.0,174.71400000000176,174.71400000000176,11.0,174.71400000000176,1e+100,174.71400000000176,1e+100
2025-06-26,5991.562286897516,0.0,80.1007214285725,2.0,0.0,9.0,213.84400000000187,213.84400000000187,11.0,213.84400000000187,1e+100,213.84400000000187,1e+100
2025-06-27,6025.57167255264,0.0,92.09123928571546,2.0,0.0,10.0,239.12850000000253,239.12850000000253,11.0,239.12850000000253,1e+100,239.12850000000253,1e+100
2025-06-30,6060.607088925008,0.0,105.21854285714412,2.0,0.0,10.0,263.3545000000022,263.3545000000022,11.0,263.3545000000022,1e+100,263.3545000000022,1e+100
2025-07-01,6064.542734478758,0.0,114.06416785714435,2.0,0.0,10.0,253.43250000000262,253.43250000000262,11.0,253.43250000000262,1e+100,253.43250000000262,1e+100
2025-07-02,6090.1015977548195,0.0,128.77080714285864,2.0,0.0,10.0,279.08500000000186,279.08500000000186,11.0,279.08500000000186,1e+100,279.08500000000186,1e+100
2025-07-03,6143.193017867079,0.0,147.85552500000148,2.0,0.0,10.0,330.07800000000225,330.07800000000225,11.0,330.07800000000225,1e+100,330.07800000000225,1e+100
2025-07-07,6143.193017867079,0.0,149.14630000000153,2.0,0.0,10.0,278.68750000000273,278.68750000000273,11.0,278.68750000000273,1e+100,278.68750000000273,1e+100
2025-07-08,6146.530098625039,0.0,152.58933214285858,2.0,0.0,10.0,268.046000000003,268.046000000003,11.0,268.046000000003,1e+100,268.046000000003,1e+100
2025-07-09,6148.806593693786,0.0,158.55614642857282,2.0,0.0,10.0,296.62800000000243,296.62800000000243,11.0,296.62800000000243,1e+100,296.62800000000243,1e+100
2025-07-10,6152.566264009098,0.0,167.86958928571562,2.0,0.0,10.0,299.38000000000284,299.38000000000284,11.0,299.38000000000284,1e+100,299.38000000000284,1e+100
2025-07-11,6154.674450808643,0.0,169.2771392857155,2.0,0.0,10.0,270.1190000000024,270.1190000000024,11.0,270.1190000000024,1e+100,270.1190000000024,1e+100
2025-07-14,6157.555228268211,0.0,172.6905321428584,2.0,0.0,10.0,266.3065000000024,266.3065000000024,11.0,266.3065000000024,1e+100,266.3065000000024,1e+100
2025-07-15,6157.664966854801,0.0,162.4513642857156,3.0,0.0,10.0,228.4815000000035,228.4815000000035,11.0,228.4815000000035,1e+100,228.4815000000035,1e+100
2025-07-16,6157.664966854801,0.0,159.48444285714422,3.0,0.0,10.0,233.75850000000264,233.75850000000264,11.0,233.75850000000264,1e+100,233.75850000000264,1e+100
2025-07-17,6175.956107586458,0.0,155.87798928571573,3.0,0.0,10.0,254.2950000000028,254.2950000000028,11.0,254.2950000000028,1e+100,254.2950000000028,1e+100
2025-07-18,6179.156802207135,0.0,148.67871428571587,3.0,0.0,10.0,240.87250000000222,240.87250000000222,11.0,240.87250000000222,1e+100,240.87250000000222,1e+100
2025-07-21,6189.376462096778,0.0,137.72258571428748,3.0,0.0,10.0,234.25550000000203,234.25550000000203,11.0,234.25550000000203,1e+100,234.25550000000203,1e+100
2025-07-22,6195.786138991939,0.0,124.73750000000167,3.0,0.0,10.0,223.76050000000214,223.76050000000214,11.0,223.76050000000214,1e+100,223.76050000000214,1e+100
2025-07-23,6245.647332042341,0.0,120.43734642857316,3.0,0.0,10.0,261.77350000000206,261.77350000000206,11.0,261.77350000000206,1e+100,261.77350000000206,1e+100
2025-07-24,6253.528965440224,0.0,112.73613571428714,3.0,0.0,10.0,253.3655000000017,253.3655000000017,11.0,253.3655000000017,1e+100,253.3655000000017,1e+100
2025-07-25,6281.064517168213,0.0,110.01757857143002,3.0,0.0,10.0,266.57200000000194,266.57200000000194,11.0,266.57200000000194,1e+100,266.57200000000194,1e+100
2025-07-28,6285.025791309803,0.0,106.11218214285857,3.0,0.0,10.0,255.80750000000262,255.80750000000262,11.0,255.80750000000262,1e+100,255.80750000000262,1e+100
2025-07-29,6285.728501744313,0.0,99.49259285714444,3.0,0.0,10.0,225.75250000000233,225.75250000000233,11.0,225.75250000000233,1e+100,225.75250000000233,1e+100
2025-07-30,6285.728501744313,0.0,88.62341071428766,3.0,0.0,10.0,204.43200000000343,204.43200000000343,11.0,204.43200000000343,1e+100,204.43200000000343,1e+100
2025-07-31,6285.728501744313,0.0,74.55918571428764,3.0,0.0,10.0,169.39250000000266,169.39250000000266,11.0,169.39250000000266,1e+100,169.39250000000266,1e+100
2025-08-01,6354.73354581697,1.0,46.74694642857324,3.0,0.0,10.0,52.28150000000278,52.28150000000278,13.0,52.28150000000278,1e+100,52.28150000000278,1e+100
2025-08-04,6354.73354581697,1.0,33.05350714285902,3.0,0.0,10.0,128.4155000000037,128.4155000000037,11.0,128.4155000000037,1e+100,128.4155000000037,1e+100
2025-08-05,6354.73354581697,1.0,13.888800000001964,3.0,0.0,9.0,80.7985000000026,80.7985000000026,13.0,80.7985000000026,1e+100,80.7985000000026,1e+100
2025-08-06,6354.73354581697,1.0,7.899532142859101,3.0,0.0,9.0,112.42500000000382,112.42500000000382,11.0,112.42500000000382,1e+100,112.42500000000382,1e+100
2025-08-07,6354.73354581697,1.0,3.403850000001796,3.0,0.0,9.0,94.02950000000328,94.02950000000328,11.0,94.02950000000328,1e+100,94.02950000000328,1e+100
2025-08-08,6268.809676923795,0.0,6.7872428571446335,2.0,0.0,9.0,129.9190000000035,129.9190000000035,11.0,129.9190000000035,1e+100,129.9190000000035,1e+100
2025-08-11,6270.522193077605,0.0,7.961928571430462,2.0,0.0,9.0,101.55700000000343,101.55700000000343,11.0,101.55700000000343,1e+100,101.55700000000343,1e+100
2025-08-12,6325.469083423725,0.0,18.512060714287813,2.0,0.0,9.0,163.01300000000447,163.01300000000447,11.0,163.01300000000447,1e+100,163.01300000000447,1e+100
2025-08-13,6348.79712925254,0.0,31.179535714288036,2.0,0.0,9.0,175.55650000000423,175.55650000000423,11.0,175.55650000000423,1e+100,175.55650000000423,1e+100
2025-08-14,6353.341772789912,0.0,45.91395357143098,2.0,0.0,10.0,169.25300000000425,169.25300000000425,11.0,169.25300000000425,1e+100,169.25300000000425,1e+100
2025-08-15,6355.152184150416,0.0,55.7123035714313,2.0,0.0,10.0,144.9145000000035,144.9145000000035,11.0,144.9145000000035,1e+100,144.9145000000035,1e+100
2025-08-18,6359.056074942896,0.0,64.76518214286003,2.0,0.0,10.0,146.3525000000036,146.3525000000036,11.0,146.3525000000036,1e+100,146.3525000000036,1e+100
2025-08-19,6359.056074942896,0.0,63.659032142860084,3.0,0.0,10.0,103.55550000000312,103.55550000000312,11.0,103.55550000000312,1e+100,103.55550000000312,1e+100
2025-08-20,6359.056074942896,0.0,63.27431785714593,3.0,0.0,10.0,84.30100000000402,84.30100000000402,11.0,84.30100000000402,1e+100,84.30100000000402,1e+100
2025-08-21,6359.056074942896,0.0,58.014642857145994,3.0,0.0,10.0,54.601000000004206,54.601000000004206,13.0,54.601000000004206,1e+100,54.601000000004206,1e+100
2025-08-22,6359.056074942896,0.0,72.78309642857448,2.0,0.0,9.0,148.36500000000433,148.36500000000433,11.0,148.36500000000433,1e+100,148.36500000000433,1e+100
2025-08-25,6359.056074942896,0.0,80.84925357143183,2.0,0.0,10.0,114.27000000000498,114.27000000000498,11.0,114.27000000000498,1e+100,114.27000000000498,1e+100
2025-08-26,6359.056074942896,0.0,91.30023214286035,2.0,0.0,10.0,135.6645000000044,135.6645000000044,11.0,135.6645000000044,1e+100,135.6645000000044,1e+100
2025-08-27,6373.525395328071,0.0,102.08505000000324,2.0,0.0,10.0,141.0255000000052,141.0255000000052,11.0,141.0255000000052,1e+100,141.0255000000052,1e+100
2025-08-28,6395.232625561668,0.0,110.9148500000034,2.0,0.0,10.0,151.32150000000547,151.32150000000547,11.0,151.32150000000547,1e+100,151.32150000000547,1e+100
2025-08-29,6395.232625561668,0.0,96.94808571428901,3.0,0.0,10.0,101.16250000000491,101.16250000000491,11.0,101.16250000000491,1e+100,101.16250000000491,1e+100
2025-09-02,6395.232625561668,0.0,80.57399285714612,3.0,0.0,10.0,48.79200000000492,48.79200000000492,13.0,48.79200000000492,1e+100,48.79200000000492,1e+100
2025-09-03,6395.232625561668,0.0,65.98053571428903,3.0,0.0,9.0,74.35350000000653,74.35350000000653,11.0,74.35350000000653,1e+100,74.35350000000653,1e+100
2025-09-04,6395.232625561668,0.0,63.96289285714627,3.0,0.0,9.0,123.08700000000499,123.08700000000499,11.0,123.08700000000499,1e+100,123.08700000000499,1e+100
2025-09-05,6395.232625561668,0.0,53.42319285714629,3.0,0.0,8.0,100.66250000000582,100.66250000000582,11.0,100.66250000000582,1e+100,100.66250000000582,1e+100
