datetime,A,B,C,D,E
2024-05-07,1.4786325872360788,1.047146789112069,0.6603751684136766,0.0,1.0
2024-05-08,1.8670360465330207,1.4786325872360788,0.6603751684136766,0.0,1.0
2024-05-09,2.2784806458912277,1.8670360465330207,0.6603751684136766,0.0,1.0
2024-05-10,2.6955192973729405,2.2784806458912277,0.6603751684136766,0.0,1.0
2024-05-13,2.940804721729138,2.6955192973729405,0.6603751684136766,0.0,1.0
2024-05-14,3.270460095596449,2.940804721729138,0.6603751684136766,0.0,1.0
2024-05-15,3.6400142596937237,3.270460095596449,0.6603751684136766,0.0,1.0
2024-05-16,3.063763277885658,3.6400142596937237,0.6603751684136766,1.0,1.0
2024-05-17,2.5314333721600843,3.063763277885658,0.6603751684136766,0.0,1.0
2024-05-20,2.1126245683231897,2.5314333721600843,0.6603751684136766,0.0,1.0
2024-05-21,1.8442423404451695,2.1126245683231897,0.6603751684136766,0.0,1.0
2024-05-22,1.4053717982274765,1.8442423404451695,0.6603751684136766,0.0,1.0
2024-05-23,0.6734024419598207,1.4053717982274765,0.6603751684136766,0.0,1.0
2024-05-24,0.24461567826164418,0.6734024419598207,0.6603751684136766,0.0,1.0
2024-05-28,-0.04908748112822735,0.24461567826164418,0.6603751684136766,0.0,1.0
2024-05-29,-0.5014013463744266,-0.04908748112822735,0.6603751684136766,0.0,1.0
2024-05-30,-0.9876437850253952,-0.5014013463744266,0.6603751684136766,0.0,1.0
2024-05-31,-1.0866420944270803,-0.9876437850253952,0.6603751684136766,0.0,1.0
2024-06-03,-1.0378530437591291,-1.0866420944270803,-1.0378530437591291,0.0,0.0
2024-06-04,-0.8640297439028792,-1.0378530437591291,-1.0378530437591291,0.0,0.0
2024-06-05,-0.32405459602131476,-0.8640297439028792,-1.0378530437591291,0.0,0.0
2024-06-06,0.20709226900405633,-0.32405459602131476,-1.0378530437591291,0.0,0.0
2024-06-07,0.5755460476235688,0.20709226900405633,-1.0378530437591291,0.0,0.0
2024-06-10,0.9045077449036347,0.5755460476235688,-1.0378530437591291,0.0,0.0
2024-06-11,1.2731834334874552,0.9045077449036347,-1.0378530437591291,0.0,0.0
2024-06-12,1.6887281844199205,1.2731834334874552,-1.0378530437591291,0.0,0.0
2024-06-13,2.116464262469503,1.6887281844199205,-1.0378530437591291,0.0,0.0
2024-06-14,2.258387134452779,2.116464262469503,-1.0378530437591291,0.0,0.0
2024-06-17,2.5443316300303134,2.258387134452779,-1.0378530437591291,0.0,0.0
2024-06-18,2.8971835467176943,2.5443316300303134,-1.0378530437591291,0.0,0.0
2024-06-20,2.488595079422245,2.8971835467176943,-1.0378530437591291,1.0,0.0
2024-06-21,1.8257113962767066,2.488595079422245,-1.0378530437591291,0.0,0.0
2024-06-24,1.0052595943860856,1.8257113962767066,-1.0378530437591291,0.0,0.0
2024-06-25,0.38393748881439144,1.0052595943860856,-1.0378530437591291,0.0,0.0
2024-06-26,-0.05886718211375566,0.38393748881439144,-1.0378530437591291,0.0,0.0
2024-06-27,-0.40142935820346703,-0.05886718211375566,-1.0378530437591291,0.0,0.0
2024-06-28,-0.8457868275952827,-0.40142935820346703,-1.0378530437591291,0.0,0.0
2024-07-01,-1.1830744076920983,-0.8457868275952827,-1.0378530437591291,0.0,0.0
2024-07-02,-0.9527549262865526,-1.1830744076920983,-0.9527549262865526,0.0,0.0
2024-07-03,-0.37807377065786335,-0.9527549262865526,-0.9527549262865526,0.0,0.0
2024-07-05,0.229446658899479,-0.37807377065786335,-0.9527549262865526,0.0,0.0
2024-07-08,0.7554489650428644,0.229446658899479,-0.9527549262865526,0.0,0.0
2024-07-09,1.131720033965308,0.7554489650428644,-0.9527549262865526,0.0,0.0
2024-07-10,1.5553454326122287,1.131720033965308,-0.9527549262865526,0.0,0.0
2024-07-11,1.3282264844356233,1.5553454326122287,-0.9527549262865526,0.0,0.0
2024-07-12,1.1342350862663233,1.3282264844356233,-0.9527549262865526,0.0,0.0
2024-07-15,0.9594447257963494,1.1342350862663233,-0.9527549262865526,0.0,0.0
2024-07-16,1.0708922524630775,0.9594447257963494,1.0708922524630775,0.0,1.0
2024-07-17,0.5610451600798283,1.0708922524630775,1.0708922524630775,0.0,1.0
2024-07-18,-0.04318158068804295,0.5610451600798283,1.0708922524630775,0.0,1.0
2024-07-19,-0.6251975768311328,-0.04318158068804295,1.0708922524630775,0.0,1.0
2024-07-22,-0.8567535351277025,-0.6251975768311328,1.0708922524630775,0.0,1.0
2024-07-23,-0.9947103878102245,-0.8567535351277025,1.0708922524630775,0.0,1.0
2024-07-24,-1.3144458480996897,-0.9947103878102245,1.0708922524630775,0.0,1.0
2024-07-25,-1.7057518726411336,-1.3144458480996897,1.0708922524630775,0.0,1.0
2024-07-26,-1.7616571893338149,-1.7057518726411336,1.0708922524630775,0.0,1.0
2024-07-29,-1.5960538627507195,-1.7616571893338149,-1.5960538627507195,0.0,0.0
2024-07-30,-1.4980165987033518,-1.5960538627507195,-1.5960538627507195,0.0,0.0
2024-07-31,-1.0313267485630395,-1.4980165987033518,-1.5960538627507195,0.0,0.0
2024-08-01,-0.8832229149012849,-1.0313267485630395,-1.5960538627507195,0.0,0.0
2024-08-02,-1.0828510724294609,-0.8832229149012849,-1.5960538627507195,0.0,0.0
2024-08-05,-1.4266918880513288,-1.0828510724294609,-1.5960538627507195,0.0,0.0
2024-08-06,-1.5432818829795119,-1.4266918880513288,-1.5960538627507195,0.0,0.0
2024-08-07,-1.6931149113233728,-1.5432818829795119,-1.5960538627507195,0.0,0.0
2024-08-08,-1.4031321039891194,-1.6931149113233728,-1.4031321039891194,0.0,0.0
2024-08-09,-1.0127349035254691,-1.4031321039891194,-1.4031321039891194,0.0,0.0
2024-08-12,-0.6673942064395175,-1.0127349035254691,-1.4031321039891194,0.0,0.0
2024-08-13,-0.10684937804587388,-0.6673942064395175,-1.4031321039891194,0.0,0.0
2024-08-14,0.4688236873363508,-0.10684937804587388,-1.4031321039891194,0.0,0.0
2024-08-15,1.0118267269786538,0.4688236873363508,-1.4031321039891194,0.0,0.0
2024-08-16,1.5172581863076278,1.0118267269786538,-1.4031321039891194,0.0,0.0
2024-08-19,1.9915789684932061,1.5172581863076278,-1.4031321039891194,0.0,0.0
2024-08-20,2.2573796304434985,1.9915789684932061,-1.4031321039891194,0.0,0.0
2024-08-21,2.5798556329979707,2.2573796304434985,-1.4031321039891194,0.0,0.0
2024-08-22,2.3212387150656664,2.5798556329979707,-1.4031321039891194,1.0,0.0
2024-08-23,2.402351512523019,2.3212387150656664,2.402351512523019,0.0,1.0
2024-08-26,2.2319618881098147,2.402351512523019,2.402351512523019,1.0,1.0
2024-08-27,1.7890951210947366,2.2319618881098147,2.402351512523019,0.0,1.0
2024-08-28,0.9579388530641004,1.7890951210947366,2.402351512523019,0.0,1.0
2024-08-29,0.18303830451328712,0.9579388530641004,2.402351512523019,0.0,1.0
2024-08-30,0.06689970627909216,0.18303830451328712,2.402351512523019,0.0,1.0
2024-09-03,-0.32800140055951266,0.06689970627909216,2.402351512523019,0.0,1.0
2024-09-04,-0.7999708623997165,-0.32800140055951266,2.402351512523019,0.0,1.0
2024-09-05,-1.2804263166587333,-0.7999708623997165,2.402351512523019,0.0,1.0
2024-09-06,-1.748479967150562,-1.2804263166587333,2.402351512523019,0.0,1.0
2024-09-09,-1.733335836829677,-1.748479967150562,-1.733335836829677,0.0,0.0
2024-09-10,-1.4969539254402568,-1.733335836829677,-1.733335836829677,0.0,0.0
2024-09-11,-1.0728744468582505,-1.4969539254402568,-1.733335836829677,0.0,0.0
2024-09-12,-0.5840225406087819,-1.0728744468582505,-1.733335836829677,0.0,0.0
2024-09-13,0.015467690952513158,-0.5840225406087819,-1.733335836829677,0.0,0.0
2024-09-16,0.5975384459814798,0.015467690952513158,-1.733335836829677,0.0,0.0
2024-09-17,1.1145752701060414,0.5975384459814798,-1.733335836829677,0.0,0.0
2024-09-18,1.4289638205898634,1.1145752701060414,-1.733335836829677,0.0,0.0
2024-09-19,1.814458429200854,1.4289638205898634,-1.733335836829677,0.0,0.0
2024-09-20,2.0053633907843595,1.814458429200854,-1.733335836829677,0.0,0.0
2024-09-23,2.141645086402744,2.0053633907843595,-1.733335836829677,0.0,0.0
2024-09-24,2.3267774091013838,2.141645086402744,-1.733335836829677,0.0,0.0
2024-09-25,2.111404881233402,2.3267774091013838,-1.733335836829677,1.0,0.0
2024-09-26,2.1015431801838504,2.111404881233402,-1.733335836829677,0.0,0.0
2024-09-27,1.916575341516588,2.1015431801838504,-1.733335836829677,0.0,0.0
2024-09-30,1.9772213201042907,1.916575341516588,1.9772213201042907,0.0,1.0
2024-10-01,1.1763034266581525,1.9772213201042907,1.9772213201042907,0.0,1.0
2024-10-02,0.37947239670506006,1.1763034266581525,1.9772213201042907,0.0,1.0
2024-10-03,-0.317540177820741,0.37947239670506006,1.9772213201042907,0.0,1.0
2024-10-04,-0.43285531435039837,-0.317540177820741,1.9772213201042907,0.0,1.0
2024-10-07,-0.7780400249895578,-0.43285531435039837,1.9772213201042907,0.0,1.0
2024-10-08,-0.721380998391169,-0.7780400249895578,-0.721380998391169,0.0,0.0
2024-10-09,-0.3162521716367453,-0.721380998391169,-0.721380998391169,0.0,0.0
2024-10-10,-0.0012553761774716232,-0.3162521716367453,-0.721380998391169,0.0,0.0
2024-10-11,0.464494392185949,-0.0012553761774716232,-0.721380998391169,0.0,0.0
2024-10-14,0.9587925065623129,0.464494392185949,-0.721380998391169,0.0,0.0
2024-10-15,0.9977166583987188,0.9587925065623129,-0.721380998391169,0.0,0.0
2024-10-16,1.0220386850983172,0.9977166583987188,-0.721380998391169,0.0,0.0
2024-10-17,0.9807518253237515,1.0220386850983172,-0.721380998391169,0.0,0.0
2024-10-18,0.9165408689946412,0.9807518253237515,-0.721380998391169,0.0,0.0
2024-10-21,0.5942307621921294,0.9165408689946412,-0.721380998391169,0.0,0.0
2024-10-22,0.14899057488752246,0.5942307621921294,-0.721380998391169,0.0,0.0
2024-10-23,-0.3835921035399937,0.14899057488752246,-0.721380998391169,0.0,0.0
2024-10-24,-0.8441101856509297,-0.3835921035399937,-0.721380998391169,0.0,0.0
2024-10-25,-1.3018768036746007,-0.8441101856509297,-0.721380998391169,0.0,0.0
2024-10-28,-1.5523742355794827,-1.3018768036746007,-0.721380998391169,0.0,0.0
2024-10-29,-1.6293974203873192,-1.5523742355794827,-0.721380998391169,0.0,0.0
2024-10-30,-1.8972349522047716,-1.6293974203873192,-0.721380998391169,0.0,0.0
2024-10-31,-2.249975232374996,-1.8972349522047716,-0.721380998391169,0.0,0.0
2024-11-01,-2.28936569870599,-2.249975232374996,-0.721380998391169,0.0,0.0
2024-11-04,-2.400070386368223,-2.28936569870599,-0.721380998391169,0.0,0.0
2024-11-05,-1.7922101140534386,-2.400070386368223,-1.7922101140534386,0.0,0.0
2024-11-06,-0.922187850761719,-1.7922101140534386,-1.7922101140534386,0.0,0.0
2024-11-07,-0.13774876922405815,-0.922187850761719,-1.7922101140534386,0.0,0.0
2024-11-08,0.534426288802826,-0.13774876922405815,-1.7922101140534386,0.0,0.0
2024-11-11,1.0964080496163322,0.534426288802826,-1.7922101140534386,0.0,0.0
2024-11-12,1.4280080887198296,1.0964080496163322,-1.7922101140534386,0.0,0.0
2024-11-13,1.585922960105792,1.4280080887198296,-1.7922101140534386,0.0,0.0
2024-11-14,1.4642541496147672,1.585922960105792,-1.7922101140534386,0.0,0.0
2024-11-15,0.8670270685516973,1.4642541496147672,-1.7922101140534386,0.0,0.0
2024-11-18,0.26629044540709246,0.8670270685516973,-1.7922101140534386,0.0,0.0
2024-11-19,-0.16924477329367665,0.26629044540709246,-1.7922101140534386,0.0,0.0
2024-11-20,-0.5067775518568972,-0.16924477329367665,-1.7922101140534386,0.0,0.0
2024-11-21,-0.6304284169414482,-0.5067775518568972,-1.7922101140534386,0.0,0.0
2024-11-22,-0.5363659271589079,-0.6304284169414482,-0.5363659271589079,0.0,0.0
2024-11-25,-0.31167511380523055,-0.5363659271589079,-0.5363659271589079,0.0,0.0
2024-11-26,0.1546478424203737,-0.31167511380523055,-0.5363659271589079,0.0,0.0
2024-11-27,0.4425994037427597,0.1546478424203737,-0.5363659271589079,0.0,0.0
2024-11-29,0.8168442913527656,0.4425994037427597,-0.5363659271589079,0.0,0.0
2024-12-02,1.2519895602315598,0.8168442913527656,-0.5363659271589079,0.0,0.0
2024-12-03,1.5909327556977866,1.2519895602315598,-0.5363659271589079,0.0,0.0
2024-12-04,1.9840395305146314,1.5909327556977866,-0.5363659271589079,0.0,0.0
2024-12-05,1.8116403772559753,1.9840395305146314,-0.5363659271589079,1.0,0.0
2024-12-06,1.634796274437678,1.8116403772559753,-0.5363659271589079,0.0,0.0
2024-12-09,0.9046527135003086,1.634796274437678,-0.5363659271589079,0.0,0.0
2024-12-10,0.1736416136095688,0.9046527135003086,-0.5363659271589079,0.0,0.0
2024-12-11,-0.08756613239644845,0.1736416136095688,-0.5363659271589079,0.0,0.0
2024-12-12,-0.4944088794747019,-0.08756613239644845,-0.5363659271589079,0.0,0.0
2024-12-13,-0.960944711516442,-0.4944088794747019,-0.5363659271589079,0.0,0.0
2024-12-16,-1.1903270970443978,-0.960944711516442,-0.5363659271589079,0.0,0.0
2024-12-17,-1.5436398073758864,-1.1903270970443978,-0.5363659271589079,0.0,0.0
2024-12-18,-1.9446958256158438,-1.5436398073758864,-0.5363659271589079,0.0,0.0
2024-12-19,-2.3610209291961928,-1.9446958256158438,-0.5363659271589079,0.0,0.0
2024-12-20,-2.141550851108307,-2.3610209291961928,-2.141550851108307,0.0,0.0
2024-12-23,-1.6713075712344605,-2.141550851108307,-2.141550851108307,0.0,0.0
2024-12-24,-1.0018141465682417,-1.6713075712344605,-2.141550851108307,0.0,0.0
2024-12-26,-0.4374208183267746,-1.0018141465682417,-2.141550851108307,0.0,0.0
2024-12-27,-0.2191640583829323,-0.4374208183267746,-2.141550851108307,0.0,0.0
2024-12-30,-0.3424735465963583,-0.2191640583829323,-2.141550851108307,0.0,0.0
2024-12-31,-0.676836841357429,-0.3424735465963583,-2.141550851108307,0.0,0.0
2025-01-02,-1.1009430886511,-0.676836841357429,-2.141550851108307,0.0,0.0
2025-01-03,-1.0729465059072023,-1.1009430886511,-1.0729465059072023,0.0,0.0
2025-01-06,-0.7934918281097171,-1.0729465059072023,-1.0729465059072023,0.0,0.0
2025-01-07,-0.7621836323117339,-0.7934918281097171,-1.0729465059072023,0.0,0.0
2025-01-08,-0.771095768368151,-0.7621836323117339,-1.0729465059072023,0.0,0.0
2025-01-10,-1.0462246709597842,-0.771095768368151,-1.0729465059072023,0.0,0.0
2025-01-13,-1.3152631104844947,-1.0462246709597842,-1.0729465059072023,0.0,0.0
2025-01-14,-1.4663784620188074,-1.3152631104844947,-1.0729465059072023,0.0,0.0
2025-01-15,-0.9231497205609716,-1.4663784620188074,-0.9231497205609716,0.0,0.0
2025-01-16,-0.38804434743770444,-0.9231497205609716,-0.9231497205609716,0.0,0.0
2025-01-17,0.20507575048268206,-0.38804434743770444,-0.9231497205609716,0.0,0.0
2025-01-21,0.7711231178709211,0.20507575048268206,-0.9231497205609716,0.0,0.0
2025-01-22,1.2959371697484792,0.7711231178709211,-0.9231497205609716,0.0,0.0
2025-01-23,1.7846079474613001,1.2959371697484792,-0.9231497205609716,0.0,0.0
2025-01-24,2.034270865625475,1.7846079474613001,-0.9231497205609716,0.0,0.0
2025-01-27,1.6715429752424482,2.034270865625475,-0.9231497205609716,1.0,0.0
2025-01-28,1.319089067194745,1.6715429752424482,-0.9231497205609716,0.0,0.0
2025-01-29,0.8976757914211048,1.319089067194745,-0.9231497205609716,0.0,0.0
2025-01-30,0.5419140225531606,0.8976757914211048,-0.9231497205609716,0.0,0.0
2025-01-31,0.07368851137166144,0.5419140225531606,-0.9231497205609716,0.0,0.0
2025-02-03,-0.4610782014034269,0.07368851137166144,-0.9231497205609716,0.0,0.0
2025-02-04,-0.7275972735534124,-0.4610782014034269,-0.9231497205609716,0.0,0.0
2025-02-05,-0.6964496002128742,-0.7275972735534124,-0.6964496002128742,0.0,0.0
2025-02-06,-0.2866810218989591,-0.6964496002128742,-0.6964496002128742,0.0,0.0
2025-02-07,-0.2879574861757073,-0.2866810218989591,-0.6964496002128742,0.0,0.0
2025-02-10,-0.11473282807645792,-0.2879574861757073,-0.11473282807645792,0.0,0.0
2025-02-11,0.07763183702807941,-0.11473282807645792,-0.11473282807645792,0.0,0.0
2025-02-12,0.09698163062962864,0.07763183702807941,-0.11473282807645792,0.0,0.0
2025-02-13,0.43567145134625485,0.09698163062962864,-0.11473282807645792,0.0,0.0
2025-02-14,0.8096084279042837,0.43567145134625485,-0.11473282807645792,0.0,0.0
2025-02-18,1.2449447052832534,0.8096084279042837,-0.11473282807645792,0.0,0.0
2025-02-19,1.6926865965749793,1.2449447052832534,-0.11473282807645792,0.0,0.0
2025-02-20,1.5850027959128163,1.6926865965749793,-0.11473282807645792,1.0,0.0
2025-02-21,0.8837378791484993,1.5850027959128163,-0.11473282807645792,0.0,0.0
2025-02-24,0.1660396597012873,0.8837378791484993,-0.11473282807645792,0.0,0.0
2025-02-25,-0.4800576254152706,0.1660396597012873,-0.11473282807645792,0.0,0.0
2025-02-26,-1.0359181090561078,-0.4800576254152706,-0.11473282807645792,0.0,0.0
2025-02-27,-1.5465950254703107,-1.0359181090561078,-0.11473282807645792,0.0,0.0
2025-02-28,-1.500111411612688,-1.5465950254703107,-1.500111411612688,0.0,0.0
2025-03-03,-1.7142574533503767,-1.500111411612688,-1.500111411612688,0.0,0.0
2025-03-04,-2.044999331538386,-1.7142574533503767,-1.500111411612688,0.0,0.0
2025-03-05,-1.8208812201352838,-2.044999331538386,-1.8208812201352838,0.0,0.0
2025-03-06,-1.9414123238945835,-1.8208812201352838,-1.8208812201352838,0.0,0.0
2025-03-07,-1.8557700260183516,-1.9414123238945835,-1.8557700260183516,0.0,0.0
2025-03-10,-2.040527722591589,-1.8557700260183516,-1.8557700260183516,0.0,0.0
2025-03-11,-2.350660978448566,-2.040527722591589,-1.8557700260183516,0.0,0.0
2025-03-12,-2.358256639832126,-2.350660978448566,-1.8557700260183516,0.0,0.0
2025-03-13,-2.5775466322832967,-2.358256639832126,-1.8557700260183516,0.0,0.0
2025-03-14,-1.9522032999082488,-2.5775466322832967,-1.9522032999082488,0.0,0.0
2025-03-17,-1.2387327055948931,-1.9522032999082488,-1.9522032999082488,0.0,0.0
2025-03-18,-0.6979342847559897,-1.2387327055948931,-1.9522032999082488,0.0,0.0
2025-03-19,-0.06419118430711274,-0.6979342847559897,-1.9522032999082488,0.0,0.0
2025-03-20,0.5181418222567641,-0.06419118430711274,-1.9522032999082488,0.0,0.0
2025-03-21,1.0616349058632748,0.5181418222567641,-1.9522032999082488,0.0,0.0
2025-03-24,1.5657105855240667,1.0616349058632748,-1.9522032999082488,0.0,0.0
2025-03-25,2.038390306224091,1.5657105855240667,-1.9522032999082488,0.0,0.0
2025-03-26,1.8776944970682707,2.038390306224091,-1.9522032999082488,1.0,0.0
2025-03-27,1.552855483923709,1.8776944970682707,-1.9522032999082488,0.0,0.0
2025-03-28,0.8714115974340404,1.552855483923709,-1.9522032999082488,0.0,0.0
2025-03-31,0.3168988968466855,0.8714115974340404,-1.9522032999082488,0.0,0.0
2025-04-01,0.0036832100008044044,0.3168988968466855,-1.9522032999082488,0.0,0.0
2025-04-02,-0.011556177986254166,0.0036832100008044044,-1.9522032999082488,0.0,0.0
2025-04-03,-0.35871320056626815,-0.011556177986254166,-1.9522032999082488,0.0,0.0
2025-04-04,-0.8079949556073869,-0.35871320056626815,-1.9522032999082488,0.0,0.0
2025-04-07,-1.2422633150787432,-0.8079949556073869,-1.9522032999082488,0.0,0.0
2025-04-08,-1.6895800279426627,-1.2422633150787432,-1.9522032999082488,0.0,0.0
2025-04-09,-1.1708833768796256,-1.6895800279426627,-1.1708833768796256,0.0,0.0
2025-04-10,-0.7787301229666322,-1.1708833768796256,-1.1708833768796256,0.0,0.0
2025-04-11,-0.3762589863180699,-0.7787301229666322,-1.1708833768796256,0.0,0.0
2025-04-14,0.024074344575048673,-0.3762589863180699,-1.1708833768796256,0.0,0.0
2025-04-15,0.503092900206631,0.024074344575048673,-1.1708833768796256,0.0,0.0
2025-04-16,0.7675818510486216,0.503092900206631,-1.1708833768796256,0.0,0.0
2025-04-17,0.9544685335990896,0.7675818510486216,-1.1708833768796256,0.0,0.0
2025-04-21,0.8986680064804071,0.9544685335990896,-1.1708833768796256,0.0,0.0
2025-04-22,0.8691262887146127,0.8986680064804071,-1.1708833768796256,0.0,0.0
2025-04-23,1.1212139933000707,0.8691262887146127,1.1212139933000707,0.0,1.0
2025-04-24,1.4876313029731683,1.1212139933000707,1.1212139933000707,0.0,1.0
2025-04-25,1.8962725249676657,1.4876313029731683,1.1212139933000707,0.0,1.0
2025-04-28,2.3170283608817113,1.8962725249676657,1.1212139933000707,0.0,1.0
2025-04-29,2.7382103864606893,2.3170283608817113,1.1212139933000707,0.0,1.0
2025-04-30,3.15599607479462,2.7382103864606893,1.1212139933000707,0.0,1.0
2025-05-01,3.56973459351928,3.15599607479462,1.1212139933000707,0.0,1.0
2025-05-02,3.9799056757865436,3.56973459351928,1.1212139933000707,0.0,1.0
2025-05-05,3.4666255161795942,3.9799056757865436,1.1212139933000707,1.0,1.0
2025-05-06,2.521332549438258,3.4666255161795942,1.1212139933000707,0.0,1.0
2025-05-07,1.8280964086218225,2.521332549438258,1.1212139933000707,0.0,1.0
2025-05-08,1.512338721521055,1.8280964086218225,1.1212139933000707,0.0,1.0
2025-05-09,1.2727966265344357,1.512338721521055,1.1212139933000707,0.0,1.0
2025-05-12,1.408779839865446,1.2727966265344357,1.408779839865446,0.0,1.0
2025-05-13,1.711030918776145,1.408779839865446,1.408779839865446,0.0,1.0
2025-05-14,2.0396697111053017,1.711030918776145,1.408779839865446,0.0,1.0
2025-05-15,2.4194444132748254,2.0396697111053017,1.408779839865446,0.0,1.0
2025-05-16,2.8195125444780498,2.4194444132748254,1.408779839865446,0.0,1.0
